gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,truncated_by_depth,betweenness,betweenness_percentile,n_peers,external_communities,largest_in_share,largest_out_share,temporal_out_share,turnover_kzt,operation_count
100000000790311100,terminal,0.59,3,0.269527,"Наблюдаемый получатель: входов=1, вход=46300.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,46300.0,0.0,1,0,0.000300299219066313,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,46300.0,1
100000000791285100,peripheral,0.3,14,0.798809,"Роль неоднозначна: входов=1, выходов=3; оборот=1770000.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",3,False,1,3,1120000.0,650000.0,2,3,0.0005664343010128593,0.5803571428571429,False,3.826246660730187e-05,0.5245746691871456,3,0,1.0,0.8615384615384616,0.0,1770000.0,5
100000000795033100,terminal,0.59,0,0.290837,"Наблюдаемый получатель: входов=1, вход=18200.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,18200.0,0.0,1,0,0.0005330176535576377,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,18200.0,1
100000000795129100,terminal,0.59,3,0.449966,"Наблюдаемый получатель: входов=1, вход=332000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,332000.0,0.0,1,0,0.0003911920814716179,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,332000.0,1
100000000795374100,terminal,0.59,8,0.26356,"Наблюдаемый получатель: входов=1, вход=50000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,50000.0,0.0,1,0,0.00029574224412010574,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,50000.0,1
100000000802149100,terminal,0.59,0,0.309006,"Наблюдаемый получатель: входов=1, вход=104128.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,104128.0,0.0,1,0,0.0002948035998809035,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,104128.0,1
100000000803368100,peripheral,0.2,40,0.43238,"Вход=1, 139503.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,139503.0,0.0,1,0,0.0005481144591336169,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,139503.0,1
100000000806727100,peripheral,0.55,8,0.418394,"Мало связей: входов=1, выходов=1; оборот=50000.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",2,False,1,1,45000.0,5000.0,1,1,0.00034585956200447547,0.1111111111111111,False,0.0,0.0,2,0,1.0,1.0,0.0,50000.0,2
100000000810551100,peripheral,0.55,2,0.592497,"Мало связей: входов=1, выходов=1; оборот=107100.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",1,False,1,1,100000.0,7100.0,1,1,0.0003055929375935056,0.071,False,5.73936999109528e-05,0.6398865784499055,2,1,1.0,1.0,0.0,107100.0,2
100000000817146100,terminal,0.59,16,0.399495,"Наблюдаемый получатель: входов=1, вход=70020.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,70020.0,0.0,1,0,0.0005894684786410261,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,70020.0,1
100000000821507100,terminal,0.59,33,0.439424,"Наблюдаемый получатель: входов=1, вход=400000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,400000.0,0.0,1,0,0.0003355427477307164,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,400000.0,1
100000000831684100,peripheral,0.55,7,0.472286,"Мало связей: входов=1, выходов=1; оборот=65000.00 KZT; временная поддержка=80%; правила иных ролей не выполнены",2,False,1,1,15000.0,50000.0,2,3,0.0018906089223340397,3.3333333333333335,False,0.0,0.0,1,0,1.0,1.0,0.8,65000.0,5
100000000838385100,peripheral,0.55,15,0.772096,"Мало связей: входов=1, выходов=2; оборот=614400.00 KZT; временная поддержка=40%; правила иных ролей не выполнены",3,False,1,2,436900.0,177500.0,8,6,0.0019211545642599107,0.40627145799954223,False,2.0870436331255566e-05,0.43194706994328924,2,0,1.0,0.8169014084507042,0.4028169014084507,614400.0,14
100000000850297100,peripheral,0.55,18,0.26596,"Мало связей: входов=1, выходов=1; оборот=35040.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",2,False,1,1,17520.0,17520.0,1,1,0.0002939168313087527,1.0,False,0.0,0.0,1,0,1.0,1.0,0.0,35040.0,2
100000000860514100,peripheral,0.55,13,0.463813,"Мало связей: входов=1, выходов=1; оборот=62000.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",3,False,1,1,12000.0,50000.0,1,1,0.0003062893737864735,4.166666666666667,False,1.9131233303650935e-05,0.2580340264650284,2,0,1.0,1.0,0.0,62000.0,2
100000000861294100,terminal,0.59,1,0.368899,"Наблюдаемый получатель: входов=1, вход=150000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,150000.0,0.0,1,0,0.00031399890954633404,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,150000.0,1
100000000870121100,terminal,0.59,12,0.20627,"Наблюдаемый получатель: входов=1, вход=12000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,12000.0,0.0,1,0,0.00031567480064350023,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,12000.0,1
100000000878006100,terminal,0.59,10,0.203892,"Наблюдаемый получатель: входов=1, вход=47003.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,47003.0,0.0,1,0,0.000287092622626295,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,47003.0,1
100000000896111100,terminal,0.59,21,0.441891,"Наблюдаемый получатель: входов=1, вход=287100.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,287100.0,0.0,1,0,0.00038717189285320344,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,287100.0,1
100000000907277100,terminal,0.59,22,0.151649,"Наблюдаемый получатель: входов=1, вход=17534.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,17534.0,0.0,1,0,0.00028924947543311784,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,17534.0,1
100000000910216100,transit,0.833134,2,0.704108,"Гипотеза транзита: вход=71000.00, выход=52010.00 KZT; после входа за 1–7 дней=100% выхода; те же деньги не установлены",2,False,1,1,71000.0,52010.0,3,1,0.00032323954910943236,0.7325352112676057,False,0.0004201447747721809,0.8922495274102079,2,1,1.0,1.0,1.0,123010.0,4
100000000912487100,terminal,0.59,2,0.139334,"Наблюдаемый получатель: входов=1, вход=10000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,10000.0,0.0,1,0,0.00029168015431879206,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,10000.0,1
100000000913911100,transit,0.844583,2,0.690159,"Гипотеза транзита: вход=467000.00, выход=600000.00 KZT; после входа за 1–7 дней=100% выхода; те же деньги не установлены",2,False,2,1,467000.0,600000.0,2,1,0.00045944318623889125,1.284796573875803,False,1.9131233303650935e-05,0.2580340264650284,3,1,0.9122055674518201,1.0,1.0,1067000.0,3
100000000917179100,terminal,0.59,40,0.420962,"Наблюдаемый получатель: входов=1, вход=94465.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,94465.0,0.0,2,0,0.00042586253334482907,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,94465.0,2
100000000922570100,peripheral,0.55,7,0.390938,"Мало связей: входов=1, выходов=1; оборот=97101.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",1,False,1,1,47101.0,50000.0,1,1,0.00029338594320602463,1.0615485870788306,False,0.0,0.0,2,0,1.0,1.0,0.0,97101.0,2
100000000926078100,peripheral,0.2,8,0.455978,"Вход=1, 250000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,250000.0,0.0,1,0,0.0005165635899862601,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,250000.0,1
100000000926766100,peripheral,0.55,13,0.288122,"Мало связей: входов=1, выходов=1; оборот=24750.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",3,False,1,1,18750.0,6000.0,1,1,0.00031794441854413876,0.32,False,0.0,0.0,1,0,1.0,1.0,0.0,24750.0,2
100000000933075100,peripheral,0.55,7,0.599277,"Мало связей: входов=1, выходов=2; оборот=95000.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",3,False,1,2,40000.0,55000.0,1,2,0.0008086964755110838,1.375,False,1.9131233303650935e-05,0.2580340264650284,2,0,1.0,0.7272727272727273,0.0,95000.0,3
100000000941942100,terminal,0.59,2,0.357481,"Наблюдаемый получатель: входов=1, вход=130000.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,130000.0,0.0,1,0,0.00031160003060637,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,130000.0,1
100000000942301100,terminal,0.59,0,0.324507,"Наблюдаемый получатель: входов=1, вход=57580.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,57580.0,0.0,2,0,0.000300590276391355,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,57580.0,2
100000000943371100,terminal,0.59,12,0.204116,"Наблюдаемый получатель: входов=1, вход=15500.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,15500.0,0.0,1,0,0.00030597516384402423,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,15500.0,1
100000000945428100,terminal,0.59,0,0.31919,"Наблюдаемый получатель: входов=1, вход=89629.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,89629.0,0.0,1,0,0.00030238839325451197,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,89629.0,1
100000000954884100,terminal,0.59,38,0.270177,"Наблюдаемый получатель: входов=1, вход=34000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,34000.0,0.0,1,0,0.00031150191855239327,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,34000.0,1
100000000955444100,terminal,0.59,23,0.21098,"Наблюдаемый получатель: входов=1, вход=6910.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,6910.0,0.0,1,0,0.00035252834417769596,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,6910.0,1
100000000955529100,peripheral,0.55,2,0.41227,"Мало связей: входов=1, выходов=1; оборот=90500.00 KZT; временная поддержка=100%; правила иных ролей не выполнены",3,False,1,1,27000.0,63500.0,1,1,0.0002956290149139567,2.3518518518518516,False,3.478406055209261e-06,0.06899810964083176,2,1,1.0,1.0,1.0,90500.0,2
100000000957746100,peripheral,0.2,28,0.203892,"Вход=1, 5300.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,5300.0,0.0,1,0,0.00034730735985062075,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,5300.0,1
100000000961900100,terminal,0.63,0,0.340063,"Наблюдаемый получатель: входов=2, вход=36000.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,2,0,36000.0,0.0,3,0,0.0002943204405632645,0.0,False,0.0,0.0,2,0,0.75,0.0,0.0,36000.0,3
100000000967918100,terminal,0.59,0,0.338369,"Наблюдаемый получатель: входов=1, вход=21200.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,21200.0,0.0,3,0,0.00047927096158051775,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,21200.0,3
100000000968253100,terminal,0.59,22,0.135543,"Наблюдаемый получатель: входов=1, вход=15000.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,15000.0,0.0,1,0,0.00028871761851507826,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,15000.0,1
100000000971908100,terminal,0.59,1,0.318988,"Наблюдаемый получатель: входов=1, вход=89000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,89000.0,0.0,1,0,0.0003024375326458565,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,89000.0,1
100000000976943100,transit,0.78869,11,0.581153,"Гипотеза транзита: вход=70000.00, выход=84000.00 KZT; после входа за 1–7 дней=54% выхода; те же деньги не установлены",3,False,1,1,70000.0,84000.0,1,3,0.0003734613623848261,1.2,False,1.9131233303650935e-05,0.2580340264650284,2,0,1.0,1.0,0.5357142857142857,154000.0,4
100000000978041100,terminal,0.59,22,0.248576,"Наблюдаемый получатель: входов=1, вход=44445.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,44445.0,0.0,1,0,0.00029489777911163493,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,44445.0,1
100000000979567100,terminal,0.59,22,0.255619,"Наблюдаемый получатель: входов=1, вход=10000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,10000.0,0.0,1,0,0.0005307306769296842,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,10000.0,1
