gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,truncated_by_depth,betweenness,betweenness_mode,betweenness_sources,betweenness_percentile,n_peers,external_communities,largest_in_share,largest_out_share,temporal_out_share,temporal_matched_kzt,temporal_matched_out_share,same_day_uncertain_kzt,same_day_uncertain_out_share,temporal_unmatched_out_share,seed_inflow_incomplete,depth_outflow_incomplete,observation_completeness,turnover_kzt,operation_count,role_score_uncapped,role_score_cap
100000000655469100,peripheral,0.2,32,0.290949,"Вход=1, 20000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,20000.0,0.0,2,0,0.00034543115072670856,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,20000.0,2,0.2,1.0
100000000656682100,transit,0.823125,0,0.563893,"Гипотеза транзита: вход=71000.00, выход=80000.00 KZT; FIFO 1–7д=81%; в тот же день=?0%; те же деньги не установлены",3,False,1,2,71000.0,80000.0,1,3,0.0002895680118780556,1.1267605633802817,False,3.844048916909496e-05,exact,2248,0.5450751252086812,3,0,1.0,0.8125,0.8125,65000.0,0.8125,0.0,0.0,0.1875,False,False,sample_only,151000.0,4,0.823125,1.0
100000000661131100,terminal,0.59,22,0.131886,"Наблюдаемый получатель: входов=1, вход=15600.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,15600.0,0.0,1,0,0.00028800410757254345,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,15600.0,1,0.59,1.0
100000000661912100,peripheral,0.3,8,0.941831,"Роль неоднозначна: входов=5, выходов=2; оборот=823736.00 KZT; FIFO 1–7д=30%; в тот же день=?58%; правила иных ролей не выполнены",1,False,5,2,393036.0,430700.0,9,8,0.0017491597591117627,1.0958283719557496,False,0.0013336905452072923,exact,2248,0.9499165275459098,6,1,0.3205813207950417,0.9419549570466682,0.75156721615974,130311.0,0.30255630369166475,247857.0,0.5754748084513582,0.12196888785697702,False,False,sample_only,823736.0,17,0.3,1.0
100000000667713100,transit,0.742447,16,0.756527,"Гипотеза транзита: вход=119495.00, выход=79236.00 KZT; FIFO 1–7д=65%; в тот же день=?16%; те же деньги не установлены",1,False,2,6,119495.0,79236.0,10,7,0.00032010597213203194,0.663090505878907,False,0.00013967625368757418,exact,2248,0.8030050083472454,7,2,0.8933009749361898,0.2831541218637993,0.7452420616891312,51195.0,0.646107829774345,12750.0,0.1609117067999394,0.1929804634257156,False,False,sample_only,198731.0,17,0.742447,1.0
100000000673868100,peripheral,0.3,33,0.8699,"Роль неоднозначна: входов=1, выходов=5; оборот=2413650.00 KZT; FIFO 1–7д=71%; в тот же день=?5%; правила иных ролей не выполнены",3,False,1,5,2030650.0,383000.0,5,19,0.0011728050936714379,0.18860955851574618,False,4.1016398237127094e-05,exact,2248,0.6010016694490818,5,0,1.0,0.39033942558746737,0.7101827676240209,272000.0,0.7101827676240209,20000.0,0.05221932114882506,0.23759791122715404,False,False,sample_only,2413650.0,24,0.3,1.0
100000000673915100,peripheral,0.2,20,0.14963,"Вход=1, 20200.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,20200.0,0.0,1,0,0.0002875765133018172,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,20200.0,1,0.2,1.0
100000000703894100,peripheral,0.55,27,0.530913,"Мало связей: входов=1, выходов=1; оборот=155000.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",1,False,1,1,120000.0,35000.0,1,1,0.00047736859826889746,0.2916666666666667,False,5.944405541612623e-07,exact,2248,0.052587646076794656,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,155000.0,2,0.55,1.0
100000000703902100,terminal,0.59,22,0.192093,"Наблюдаемый получатель: входов=1, вход=25499.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,25499.0,0.0,1,0,0.00029092123563524295,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,25499.0,1,0.59,1.0
100000000704700100,peripheral,0.2,34,0.258401,"Вход=1, 10000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,10000.0,0.0,1,0,0.000533255171856773,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,10000.0,1,0.2,1.0
100000000706545100,consolidator,0.781984,16,0.792341,Гипотеза сбора: отправителей=3; вход=1070300.00 KZT; выход/вход=0.07; крупнейший вход=67%,1,False,3,1,1070300.0,75800.0,8,3,0.0032266260404967407,0.07082126506586939,False,1.9616538287321655e-05,exact,2248,0.3831385642737897,3,0,0.6739231991030552,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,1146100.0,11,0.781984,1.0
100000000718427100,terminal,0.59,22,0.094987,"Наблюдаемый получатель: входов=1, вход=6000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,6000.0,0.0,1,0,0.00028760711808089006,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,6000.0,1,0.59,1.0
100000000723383100,peripheral,0.3,32,0.702439,"Роль неоднозначна: входов=1, выходов=2; оборот=81800.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",2,False,1,2,6800.0,75000.0,1,2,0.0003893195549175227,11.029411764705882,False,0.0002389651027728274,exact,2248,0.8464106844741235,3,1,1.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,81800.0,3,0.3,1.0
100000000724540100,peripheral,0.55,35,0.557512,"Мало связей: входов=1, выходов=1; оборот=150000.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",2,False,1,1,50000.0,100000.0,1,1,0.00030963471226613077,2.0,False,1.981468513870874e-05,exact,2248,0.4073455759599332,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,150000.0,2,0.55,1.0
100000000733373100,terminal,0.59,16,0.18801,"Наблюдаемый получатель: входов=1, вход=10710.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,10710.0,0.0,1,0,0.00030578139777600477,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,10710.0,1,0.59,1.0
100000000733451100,peripheral,0.55,12,0.715509,"Мало связей: входов=1, выходов=1; оборот=370000.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",3,False,1,1,70000.0,300000.0,2,1,0.0005412616148555033,4.285714285714286,False,2.4570209571998837e-05,exact,2248,0.5025041736227045,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,370000.0,3,0.55,1.0
100000000733940100,peripheral,0.2,36,0.521815,"Вход=1, 752000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,752000.0,0.0,2,0,0.0004111852101832481,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,752000.0,2,0.2,1.0
100000000737152100,peripheral,0.2,0,0.298262,"Вход=1, 35000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,35000.0,0.0,1,0,0.0003445071691804117,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,35000.0,1,0.2,1.0
100000000749118100,peripheral,0.55,0,0.326205,"Мало связей: входов=1, выходов=1; оборот=26830.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",3,False,1,1,10330.0,16500.0,1,1,0.00028615107947694863,1.5972894482090998,False,1.922024458454748e-05,exact,2248,0.2871452420701169,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,26830.0,2,0.55,1.0
100000000764836100,peripheral,0.3,8,0.685248,"Роль неоднозначна: входов=1, выходов=2; оборот=301716.00 KZT; FIFO 1–7д=0%; в тот же день=?50%; правила иных ролей не выполнены",3,False,1,2,251716.0,50000.0,1,2,0.00033678317937202955,0.1986365586613485,False,3.844048916909496e-05,exact,2248,0.5450751252086812,3,0,1.0,0.5,0.0,0.0,0.0,25000.0,0.5,0.5,False,False,sample_only,301716.0,3,0.3,1.0
100000000765628100,terminal,0.59,16,0.179397,"Наблюдаемый получатель: входов=1, вход=5000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,5000.0,0.0,1,0,0.0003154241694621746,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,5000.0,1,0.59,1.0
100000000769919100,terminal,0.59,37,0.482716,"Наблюдаемый получатель: входов=1, вход=250000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,250000.0,0.0,1,0,0.0007354469638244256,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,250000.0,1,0.59,1.0
100000000782285100,terminal,0.59,0,0.19124,"Наблюдаемый получатель: входов=1, вход=6151.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,6151.0,0.0,1,0,0.0003196030120468737,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,6151.0,1,0.59,1.0
100000000783406100,terminal,0.59,38,0.117553,"Наблюдаемый получатель: входов=1, вход=6066.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,6066.0,0.0,1,0,0.0002901959794883712,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,6066.0,1,0.59,1.0
100000000785800100,peripheral,0.55,39,0.402153,"Мало связей: входов=1, выходов=1; оборот=38000.00 KZT; FIFO 1–7д=0%; в тот же день=?100%; правила иных ролей не выполнены",2,False,1,1,19000.0,19000.0,1,1,0.0003566979785631403,1.0,False,0.0,exact,2248,0.0,2,0,1.0,1.0,0.0,0.0,0.0,19000.0,1.0,0.0,False,False,sample_only,38000.0,2,0.55,1.0
100000000790311100,terminal,0.59,3,0.269527,"Наблюдаемый получатель: входов=1, вход=46300.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,46300.0,0.0,1,0,0.000300299219066313,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,46300.0,1,0.59,1.0
100000000791285100,peripheral,0.3,14,0.809777,"Роль неоднозначна: входов=1, выходов=3; оборот=1770000.00 KZT; FIFO 1–7д=0%; в тот же день=?95%; правила иных ролей не выполнены",3,False,1,3,1120000.0,650000.0,2,3,0.0005664343010128593,0.5803571428571429,False,3.883678287186913e-05,exact,2248,0.5684474123539232,3,0,1.0,0.8615384615384616,0.0,0.0,0.0,620000.0,0.9538461538461539,0.046153846153846156,False,False,sample_only,1770000.0,5,0.3,1.0
100000000795033100,terminal,0.59,0,0.290837,"Наблюдаемый получатель: входов=1, вход=18200.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,18200.0,0.0,1,0,0.0005330176535576377,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,18200.0,1,0.59,1.0
100000000795129100,terminal,0.59,3,0.449966,"Наблюдаемый получатель: входов=1, вход=332000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,332000.0,0.0,1,0,0.0003911920814716179,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,332000.0,1,0.59,1.0
100000000795374100,terminal,0.59,8,0.26356,"Наблюдаемый получатель: входов=1, вход=50000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,50000.0,0.0,1,0,0.00029574224412010574,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,50000.0,1,0.59,1.0
100000000802149100,terminal,0.59,0,0.309006,"Наблюдаемый получатель: входов=1, вход=104128.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,104128.0,0.0,1,0,0.0002948035998809035,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,104128.0,1,0.59,1.0
100000000803368100,peripheral,0.2,40,0.43238,"Вход=1, 139503.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,139503.0,0.0,1,0,0.0005481144591336169,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,139503.0,1,0.2,1.0
100000000806727100,peripheral,0.55,8,0.418394,"Мало связей: входов=1, выходов=1; оборот=50000.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",2,False,1,1,45000.0,5000.0,1,1,0.00034585956200447547,0.1111111111111111,False,0.0,exact,2248,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,50000.0,2,0.55,1.0
100000000810551100,peripheral,0.55,2,0.611157,"Мало связей: входов=1, выходов=1; оборот=107100.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",1,False,1,1,100000.0,7100.0,1,1,0.0003055929375935056,0.071,False,7.769558206055905e-05,exact,2248,0.7145242070116862,2,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,107100.0,2,0.55,1.0
100000000817146100,terminal,0.59,16,0.399495,"Наблюдаемый получатель: входов=1, вход=70020.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,70020.0,0.0,1,0,0.0005894684786410261,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,70020.0,1,0.59,1.0
100000000821507100,terminal,0.59,33,0.439424,"Наблюдаемый получатель: входов=1, вход=400000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,400000.0,0.0,1,0,0.0003355427477307164,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,400000.0,1,0.59,1.0
100000000831684100,peripheral,0.55,7,0.472286,"Мало связей: входов=1, выходов=1; оборот=65000.00 KZT; FIFO 1–7д=20%; в тот же день=?10%; правила иных ролей не выполнены",2,False,1,1,15000.0,50000.0,2,3,0.0018906089223340397,3.3333333333333335,False,0.0,exact,2248,0.0,1,0,1.0,1.0,0.8,10000.0,0.2,5000.0,0.1,0.7,False,False,sample_only,65000.0,5,0.55,1.0
100000000838385100,peripheral,0.55,15,0.780971,"Мало связей: входов=1, выходов=2; оборот=614400.00 KZT; FIFO 1–7д=40%; в тот же день=?29%; правила иных ролей не выполнены",3,False,1,2,436900.0,177500.0,8,6,0.0019211545642599107,0.40627145799954223,False,2.1796153652579615e-05,exact,2248,0.4674457429048414,2,0,1.0,0.8169014084507042,0.4028169014084507,71500.0,0.4028169014084507,51000.0,0.28732394366197184,0.30985915492957744,False,False,sample_only,614400.0,14,0.55,1.0
100000000850297100,peripheral,0.55,18,0.26596,"Мало связей: входов=1, выходов=1; оборот=35040.00 KZT; FIFO 1–7д=0%; в тот же день=?100%; правила иных ролей не выполнены",2,False,1,1,17520.0,17520.0,1,1,0.0002939168313087527,1.0,False,0.0,exact,2248,0.0,1,0,1.0,1.0,0.0,0.0,0.0,17520.0,1.0,0.0,False,False,sample_only,35040.0,2,0.55,1.0
100000000860514100,peripheral,0.55,13,0.504689,"Мало связей: входов=1, выходов=1; оборот=62000.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",3,False,1,1,12000.0,50000.0,1,1,0.0003062893737864735,4.166666666666667,False,2.0012831990095827e-05,exact,2248,0.42153589315525875,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,62000.0,2,0.55,1.0
100000000861294100,terminal,0.59,1,0.368899,"Наблюдаемый получатель: входов=1, вход=150000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,150000.0,0.0,1,0,0.00031399890954633404,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,150000.0,1,0.59,1.0
